Data_Zone,Intermediate_Zone,Council_area,Total_population,Working_Age_population,SIMD2020v2_Rank,SIMD_2020v2_Percentile,SIMD2020v2_Vigintile,SIMD2020v2_Decile,SIMD2020v2_Quintile,SIMD2020v2_Income_Domain_Rank,SIMD2020_Employment_Domain_Rank,SIMD2020_Health_Domain_Rank,SIMD2020_Education_Domain_Rank,SIMD2020_Access_Domain_Rank,SIMD2020_Crime_Domain_Rank,SIMD2020_Housing_Domain_Rank,income_rate,income_count,employment_rate,employment_count,CIF,ALCOHOL,DRUG,SMR,DEPRESS,LBWT,EMERG,Attendance,Attainment,no_qualifications,not_participating,University,crime_count,crime_rate,overcrowded_count,nocentralheating_count,overcrowded_rate,nocentralheating_rate,drive_petrol,drive_GP,drive_post,drive_primary,drive_retail,drive_secondary,PT_GP,PT_post,PT_retail,broadband
S01008731,Portobello,City of Edinburgh,530,324,2785,40,8,4,2,2502,3112,3325,2896,4017,883,1269,14%,73,9%,28,100,186,0,82,20%,9%,89,81%,5.14,95,6%,12%,28,535,70,14,16%,3%,6.489052326,2.889267442,2.600186047,2.984214876,2.6665,6.031481481,5.573255814,5.888912791,5.968912791,0%
S01008732,Portobello,City of Edinburgh,640,431,2117,31,7,4,2,1884.5,1666,2598,2964,5780,2096,260,17%,109,14%,60,120,160,129,100,20%,10%,89,72%,5.31,87,3%,17%,20,317,166,35,27%,6%,5.983192623,2.269131148,1.982532787,2.56925,2.045614754,4.752039474,4.165086066,4.508233607,4.588233607,0%
S01008733,Portobello,City of Edinburgh,768,574,3589,52,11,6,3,4295,3808,4115,2820,2907,1598,198,7%,53,7%,39,80,54,15,65,21%,6%,76,79%,4.67,86,0%,8%,29,383,198,85,25%,11%,5.618083228,3.295970996,3.217739596,3.484354839,3.283846154,4.919894737,5.892367591,6.577168979,6.708959647,1%
S01008734,Duddingston and Portobello South,City of Edinburgh,639,349,4812,69,14,7,4,4415,3544,5189,5342,5995,1828,3937,7%,42,8%,26,70,60,0,44,16%,9%,62,85%,5.58,53,3%,33%,22,349,46,7,8%,1%,3.908537234,1.446458333,2.378838652,1.756609589,2.679906915,3.48676,4.801897163,5.868054078,8.77018617,0%
S01008735,Duddingston and Portobello South,City of Edinburgh,1009,589,6572,95,19,10,5,6443,5672,6377,6107,6523,1741,6183,2%,21,3%,19,40,81,50,50,10%,8%,56,90%,5.93,45,1%,23%,36,361,36,3,4%,0%,3.667896586,1.276714357,1.577976908,2.571877395,3.395908635,2.669661017,4.369779116,4.257562751,10.55695281,0%
S01008736,Duddingston and Portobello South,City of Edinburgh,738,455,4765,69,14,7,4,4097,4443,4024,4627,5683,1981,4959,7%,55,5%,24,80,59,115,78,14%,9%,90,83%,6.00,73,4%,16%,24,329,44,7,6%,1%,3.249105691,1.314017615,1.826930894,2.936914062,4.20700542,3.645291971,3.942808266,4.719803523,9.534081978,0%
S01008737,Duddingston and Portobello South,City of Edinburgh,824,476,6537,94,19,10,5,6449,6252,6057,5645,4110,3450,4718,2%,17,2%,11,45,18,0,76,14%,0%,66,92%,5.64,44,1%,11%,16,197,54,6,7%,1%,3.222646692,2.465174782,3.273258427,1.849808917,4.679300874,4.593205128,6.941738452,7.072940075,11.66247815,0%
S01008738,Duddingston and Portobello South,City of Edinburgh,858,458,6766,97,20,10,5,5897,6771,6264,5748,5791,3391,6269.5,3%,27,1%,7,50,18,0,61,14%,11%,51,91%,5.88,56,1%,15%,17,201,28,0,4%,0%,3.229379795,1.518046675,2.929907289,1.506435644,3.654108056,3.910633803,5.415674552,6.924357417,11.22349744,0%
S01008739,Mountcastle,City of Edinburgh,573,327,4718,68,14,7,4,4263,4221,5096,4666,4296,1795,2843,7%,40,6%,19,65,40,29,67,15%,4%,66,79%,5.85,57,0%,11%,20,354,64,7,11%,1%,1.906753131,2.476368515,3.172714669,2.751986755,4.603242397,5.271836735,5.315183363,6.509910555,12.05494186,0%
S01008740,Mountcastle,City of Edinburgh,552,306,6174,89,18,9,5,5838.5,6209,6624,4218,3797,3939,3934,3%,18,2%,7,30,53,0,39,13%,6%,61,85%,5.89,74,2%,5%,9,165,38,14,7%,3%,2.667142857,2.370266727,3.031139241,2.662416667,4.59886528,5.394022989,6.517531646,7.692183544,13.66721971,0%
S01008741,Mountcastle,City of Edinburgh,940,542,6393,92,19,10,5,6192,6082.5,5860,5402,5023,2782,4179,3%,24,3%,14,50,24,18,63,13%,6%,66,93%,5.91,63,2%,9%,23,248,76,8,8%,1%,2.13411595,1.800167891,2.433612277,2.257277228,5.165306925,5.774803371,4.441534627,5.952867261,12.94981375,0%
S01008742,Mountcastle,City of Edinburgh,508,293,4259,62,13,7,4,3578,4005,3234,4988,6733,1394,4244.5,9%,47,6%,18,95,80,33,103,21%,0%,94,82%,5.75,79,0%,23%,21,419,27,15,6%,3%,1.672190083,0.841900826,1.206678719,1.953636364,5.535588843,6.176081081,2.271590909,3.519121901,10.18365186,0%
S01008743,Northfield and Piershill,City of Edinburgh,951,630,1728,25,5,3,2,1967,2535,2128,830,4320,224,1131,17%,158,11%,65,135,183,114,105,17%,4%,118,60%,4.56,110,2%,6%,93,980,153,34,17%,4%,1.120801836,2.424478942,3.057238121,2.843487654,5.572845572,5.509823944,6.200691145,8.228809395,11.67845032,0%
S01008744,Northfield and Piershill,City of Edinburgh,1098,732,3464,50,10,5,3,3091,3503,3300,3061,4522,2972,1825,11%,124,8%,56,95,107,188,81,16%,2%,95,80%,5.58,94,2%,5%,25,231,162,10,15%,1%,1.573393195,1.961599716,2.594130435,2.445144404,5.981545369,5.682957317,6.076280718,7.443239603,12.13682892,0%
S01008745,Northfield and Piershill,City of Edinburgh,517,337,6275,90,18,9,5,6212,6207.5,6699,3634,5155,3770,3251,3%,13,2%,8,40,0,0,62,11%,0%,51,75%,5.20,56,0%,9%,9,176,41,12,9%,3%,1.352875536,1.857258584,2.280150215,2.510944444,5.75181867,5.933333333,5.062714592,5.861759657,10.74401288,0%
S01008746,Northfield and Piershill,City of Edinburgh,1062,743,1500,22,5,3,2,1194,1738,1986,1220,4853,1948,620,22%,232,14%,101,155,73,349,91,19%,10%,98,73%,4.85,133,9%,6%,35,334,219,49,21%,5%,1.304201977,2.041650188,2.384943503,3.005096525,5.886704331,6.96281768,3.808827684,4.425489642,9.704698682,0%
S01008747,Craigentinny,City of Edinburgh,509,304,6730,97,20,10,5,6087.5,6594,5808,5106,5304,5977,5650.5,3%,14,2%,6,50,29,0,82,13%,0%,71,89%,5.46,48,0%,8%,3,60,27,0,5%,0%,2.524481038,1.196831337,1.615933134,2.962678571,5.372320359,6.61546875,3.532075848,4.417355289,7.788617764,0%
S01008748,Craigentinny,City of Edinburgh,655,351,6636,96,20,10,5,5940,6406,6239,5431,5444,3861,5444,3%,20,2%,7,40,50,0,50,14%,0%,67,87%,5.67,45,0%,12%,11,170,32,7,5%,1%,2.685884558,1.147994753,1.740877061,2.946851852,5.572882309,6.653368421,4.293290855,5.37083958,9.08773988,0%
S01008749,Craigentinny,City of Edinburgh,978,597,5134,74,15,8,4,5565,5237,5502,3365,3074,1736,4876,4%,37,4%,23,50,11,71,80,15%,5%,72,74%,5.75,69,2%,6%,35,363,68,2,7%,0%,3.424120041,2.264453204,2.394331129,3.247464286,5.091836216,6.690532787,6.497533062,7.046686165,11.63301373,0%
S01008750,Craigentinny,City of Edinburgh,682,390,6573,95,19,10,5,6370,6512,5490,4599,6029,3510,5585,2%,15,2%,8,50,20,84,66,14%,6%,77,78%,5.35,58,0%,21%,13,193,34,5,5%,1%,2.217166193,1.378075284,1.23102983,2.52625,5.297549716,6.488333333,3.591143466,3.5915625,9.809183239,0%
S01008751,Restalrig (Loganlea) and Craigentinny West,City of Edinburgh,630,384,3171,46,10,5,3,2924,2734.5,2794,3632,4707,2854,3448,12%,75,10%,38,105,36,186,109,20%,0%,114,82%,5.68,104,3%,12%,15,241,61,6,10%,1%,2.80988746,2.368786174,1.818327974,2.510630631,4.200502412,5.79811828,6.664951768,4.336583601,12.86140675,0%
S01008752,Restalrig (Loganlea) and Craigentinny West,City of Edinburgh,739,497,318,5,1,1,1,378,295,497,240,4549,886,1758,31%,227,24%,121,200,207,354,155,27%,19%,128,61%,3.92,172,7%,8%,40,535,118,13,15%,2%,2.795987929,2.444126429,2.057789072,2.052515152,4.689812579,5.900533981,6.310279543,5.320171537,11.81523507,0%
S01008753,Restalrig (Loganlea) and Craigentinny West,City of Edinburgh,583,392,1304,19,4,2,1,1044,1213,1867,1334,4656,1842,989,23%,135,16%,63,150,156,200,122,20%,6%,100,68%,4.73,154,0%,7%,20,348,110,5,21%,1%,2.240984142,2.993339552,2.427196828,1.602195122,4.590895522,5.38775,6.74454291,5.646749067,11.47423507,0%
S01008754,Restalrig (Loganlea) and Craigentinny West,City of Edinburgh,654,458,2793,41,9,5,3,2714,2821,3009,1954,4457,2435,2953,13%,84,10%,44,110,127,240,124,16%,7%,81,83%,4.71,128,7%,6%,18,279,61,12,10%,2%,2.120694915,3.126830508,2.326394068,1.473674033,3.96590678,5.080045045,9.264690678,7.692635593,10.51145339,0%
S01008755,Restalrig (Loganlea) and Craigentinny West,City of Edinburgh,916,668,2009,29,6,3,2,1970.5,2047,2321,1567,4476,2244,459,17%,152,12%,82,135,124,157,69,21%,6%,101,79%,5.07,133,2%,1%,27,299,218,44,23%,5%,2.472529224,3.007369819,2.383012752,1.633398438,3.774638682,5.464590164,8.722664718,6.483979809,11.06595643,0%
S01008756,Restalrig and Lochend,City of Edinburgh,648,468,911,14,3,2,1,1306.5,735,816,728,6054,1220,627,21%,136,19%,90,170,311,198,125,24%,4%,144,70%,4.36,155,3%,4%,29,453,162,16,23%,2%,1.437408192,2.471673729,1.642178672,1.20548,3.253757062,4.397622951,8.148891243,6.231207627,8.325579096,0%
S01008757,Restalrig and Lochend,City of Edinburgh,634,434,110,2,1,1,1,222,169,54,169,4670,174,721,34%,217,27%,117,255,313,863,465,29%,15%,170,66%,4.27,188,18%,5%,68,1071,147,6,23%,1%,1.844278997,2.878746082,2.048891066,2.254792627,3.365568182,4.342047244,9.131069749,8.743123041,9.96052116,0%
S01008758,Restalrig and Lochend,City of Edinburgh,837,529,709,11,3,2,1,918,527,708,631,6069,1246,1284,24%,204,21%,113,190,165,611,134,24%,3%,128,67%,4.14,152,5%,7%,37,448,157,3,19%,0%,1.313948967,2.348143985,1.517578979,1.702590909,3.994012758,4.261822034,7.498134872,4.779605103,9.36376367,0%
S01008759,Restalrig and Lochend,City of Edinburgh,609,386,656,10,2,1,1,909,557,866,327,5976,1147,725,24%,149,21%,81,205,110,141,125,26%,0%,110,64%,4.55,166,4%,2%,28,466,132,3,23%,1%,1.127974291,2.161888298,1.331928191,2.014124088,4.457495567,4.676923077,7.745700355,4.823670213,9.700913121,0%
S01008760,Restalrig and Lochend,City of Edinburgh,969,682,285,5,1,1,1,270,248,276,583,6857,1048,1086,33%,317,25%,172,240,149,289,157,29%,6%,134,69%,4.66,180,3%,3%,48,491,175,20,19%,2%,0.86381981,1.222468388,0.791098525,2.184421053,4.555250263,4.714509202,4.263788198,2.80719705,10.32399895,0%
S01008761,Restalrig and Lochend,City of Edinburgh,720,525,4117,60,12,6,3,4385.5,4089,3104,2678,5759,3674,991,7%,48,6%,32,95,102,152,191,16%,3%,88,76%,5.53,126,1%,8%,13,183,148,0,21%,0%,1.726944444,2.179065041,1.843882114,2.216926606,4.222462737,4.127704082,6.116192412,5.567960705,9.256876694,0%
S01008762,Leith (Hermitage and Prospect Bank),City of Edinburgh,582,381,5446,79,16,8,4,5160,5656,4401,4583,5924,2122,1563,5%,27,3%,12,55,55,52,88,19%,6%,93,85%,5.94,98,0%,10%,18,313,76,31,13%,5%,2.208885691,1.959523026,2.271591283,1.568,4.409013158,3.611693548,5.958219572,5.991443257,8.131558388,0%
S01008763,Leith (Hermitage and Prospect Bank),City of Edinburgh,920,643,6309,91,19,10,5,5494.5,6032,5408,5186,6238,5353,2301,4%,36,3%,17,50,67,27,64,13%,3%,78,87%,5.88,44,1%,8%,8,88,102,32,11%,3%,2.519632432,1.837478378,2.392624324,1.347253521,4.2348,3.342408759,5.204959459,5.275662162,7.445983784,0%
S01008764,Leith (Hermitage and Prospect Bank),City of Edinburgh,680,439,4814,70,14,7,4,3573,4166.5,4380,5766,6452,2892,3636,9%,63,6%,26,65,50,123,98,15%,2%,84,88%,6.20,61,7%,30%,16,238,66,7,9%,1%,2.416533613,1.527769608,1.966470588,2.069822485,3.865791317,3.028267327,4.730770308,4.827647059,7.005294118,0%
S01008765,Leith (Hermitage and Prospect Bank),City of Edinburgh,884,659,4817,70,14,7,4,4449,3795,3757,5956,6542,2466,2048,6%,57,7%,45,70,240,125,70,17%,0%,94,91%,5.87,50,1%,22%,24,275,94,37,11%,4%,1.82100939,1.467846244,1.638987676,2.442485549,4.127684859,3.215560345,3.951117958,5.03758216,7.936076878,0%
S01008766,Leith (Hermitage and Prospect Bank),City of Edinburgh,1006,614,5079,73,15,8,4,4857,3788,4282,5205,5874,3998,3867,5%,54,7%,42,75,51,46,114,17%,5%,70,88%,5.82,71,1%,15%,16,161,80,17,8%,2%,1.637852412,1.728535951,1.467535478,2.863151042,4.582840587,4.129580838,5.831083254,5.907809839,10.13033349,0%
S01008767,Leith (Hermitage and Prospect Bank),City of Edinburgh,564,378,3817,55,11,6,3,2770,3673,4471,4390,3170,6088,1380,13%,71,7%,27,65,45,50,89,16%,4%,85,89%,5.50,62,5%,10%,3,54,87,15,16%,3%,2.259188192,2.511918819,2.097486162,3.835688073,4.699903137,4.684090909,9.938404059,9.586208487,14.34089483,0%
S01008768,Western Harbour and Leith Docks,City of Edinburgh,1060,777,2210,32,7,4,2,2446,2263,1733,3516,3017,1017,496,14%,148,12%,90,135,118,90,449,21%,6%,109,80%,5.84,92,8%,12%,53,497,114,19,23%,4%,2.049678771,2.799157356,2.77755121,4.029177331,3.832062384,4.890023041,8.937951583,9.915367784,11.19623836,2%
S01008769,Western Harbour and Leith Docks,City of Edinburgh,981,792,4667,67,14,7,4,3828,4229,5348,4261,5904,3621.5,405,8%,82,6%,46,65,40,10,71,15%,4%,58,85%,4.92,16,6%,4%,18,186,186,6,28%,1%,2.87158033,1.10771021,2.773307057,3.371605351,1.558881381,5.484528302,3.015506757,7.64283033,4.469722222,8%
S01008770,Western Harbour and Leith Docks,City of Edinburgh,958,766,5590,81,17,9,5,6050,6842,6958,4901,1462,2698,196,3%,27,1%,9,20,27,0,31,8%,4%,38,75%,5.86,31,2%,14%,24,254,291,15,34%,2%,3.230748538,3.919640351,4.095967836,3.723945313,5.11075731,5.51765625,10.61781287,12.51745029,14.51809649,0%
S01008771,Western Harbour and Leith Docks,City of Edinburgh,1082,775,3875,56,12,6,3,3290,3904,4857,2733,3450,4537,2222,10%,113,7%,51,70,39,144,55,16%,7%,63,82%,4.64,59,6%,7%,14,131,111,4,14%,1%,2.172679718,2.868360077,3.043360077,2.40721393,4.057439024,4.134798851,8.036181001,9.910452503,11.92963094,4%
S01008772,North Leith and Newhaven,City of Edinburgh,771,514,5020,72,15,8,4,4075,5146,4654,5477,6466,1181,1658,8%,58,4%,21,50,65,102,76,18%,4%,93,89%,5.67,49,2%,18%,35,460,97,34,13%,4%,2.825579618,2.379146497,1.121375796,1.311308411,3.824248408,3.305059524,6.37539172,3.366433121,9.108471338,0%
S01008773,North Leith and Newhaven,City of Edinburgh,1011,763,2614,38,8,4,2,2555,2298,2105,3424,6191,2974,297,14%,137,11%,87,125,196,82,145,19%,10%,110,74%,5.57,70,3%,11%,23,230,249,74,24%,7%,2.468704878,1.9234,1.584680488,1.88361244,3.117534146,4.360784314,5.686960976,5.556163415,8.274785366,0%
S01008774,North Leith and Newhaven,City of Edinburgh,961,733,1727,25,5,3,2,2068,1697,1313,1447,6369,1221,378,16%,154,14%,101,155,184,320,184,21%,5%,112,77%,4.36,85,11%,5%,44,453,216,49,24%,5%,2.369927858,1.225244173,2.367572142,2.990175439,2.430976693,5.071453744,3.737769145,7.236251387,6.942660932,0%
S01008775,North Leith and Newhaven,City of Edinburgh,486,361,4056,59,12,6,3,3805,3525,3721,4530,6503,1406,1308,8%,41,8%,27,85,90,142,106,18%,0%,76,83%,5.33,43,4%,16%,20,417,69,22,15%,5%,1.527232704,1.509297694,1.509355346,3.19483871,2.899067086,5.565,4.32951782,3.617756813,7.136535639,0%
S01008776,North Leith and Newhaven,City of Edinburgh,865,623,1269,19,4,2,1,1404,1118,1207,1391,6402,1094,147,20%,176,17%,104,160,177,260,181,23%,5%,110,73%,4.31,98,4%,6%,42,480,231,76,29%,10%,1.961938007,1.441677289,2.3548146,3.316084142,2.240651796,5.600458333,3.644797219,4.917097335,5.809461182,0%
